  200   19900
   28     145      15
   28     146      14
   28     147      24
   28     148      31
   28     149      30
   28     150      15
   28     151      21
   28     152      16
   28     153      31
   28     154      42
   28     155      19
   28     156      23
   28     157       8
   28     158       7
   28     159      25
   28     160      13
   28     161      11
   28     162      22
   28     163      41
   28     164      24
   28     165      10
   28     166      21
   28     167      17
   28     168      24
   28     169       8
   28     170      21
   28     171      44
   28     172      24
   28     173      50
   28     174      12
   28     175       6
   28     176      18
   28     177      34
   28     178       1
   28     179      43
   28     180      29
   28     181      37
   28     182       8
   28     183      23
   28     184      33
   28     185      26
   28     186      43
   28     187      26
   28     188      31
   28     189      20
   28     190      20
   28     191      34
